objectID,accessionNumber,artistDisplayName,title,objectDate,medium,dimensions,measurements.Height,measurements.Width,department,primaryImage
461161,1975.1.2466,Master of Guillaume Lambert,Virgin and Child,ca. 1485,Tempera and gold leaf on parchment,5 1/4 x 3 1/4 in. (13.4 x 8.2cm); Miniature: 4 9/16 x 2 3/8 in. (11.6 x 6.1 cm),13.4,8.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-2466-r.JPG
461293,1975.1.2483,Domenico Morone,David with His Foot in a Noose in an Initial O,ca. 1500,Tempera and gold on parchment,"7 3/8 x 6 1/8 in. (18.7 x 15.5cm)
Initial Ground: 6 1/4 x 6 3/16 in. (15.8 x 15.7cm)",18.7,15.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3617.jpg
461298,1975.1.2476,Master of the Codex Rossiano,The Trinity in an Initial B,Probably 1387,Tempera and gold on parchment,"Cutting: 10 9/16 x 10 1/16 in. (26.8 x 25.5cm)
Initial: 10 x 9 9/16 in. (25.4 x 24.3cm)
Stave: 1 7/16 in. (3.6cm)",26.8,25.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3613.jpg
461353,1975.1.2472,Niccolò di ser Sozzo,Ascension in an Initial V,ca. 1342–50,Tempera and gold on parchment,"Cutting: 6 1/16 x 6 5/16 in. (15.4 x 16cm)
Initial: 4 1/4 x 3 7/8 in. (10.8 x 9.8cm)
Stave: 1 1/8 in. (2.9cm)",15.4,16.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3610.jpg
461447,1975.1.2470,Zanobi Strozzi,King David in Prayer in an Initial B,ca. 1450,Tempera on parchment,"5 5/8 x 5 3/8 in. (14.2 x 13.5cm)
Initial Ground: 4 13/16 x 4 13/16 in.",14.2,13.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3608.jpg
461448,1975.1.2478,Maestro Daddesco,Annunciation in an Initial M,ca. 1310–15,Tempera and gold on parchment,"5 3/8 x 5 1/4 in. (13.6 x 13.4cm)
Stave: 1 5/16 in. (3.4cm)",13.6,13.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3616.jpg
461450,1975.1.2474,Francesco di Giorgio Martini,Saint Bernardino Preaching from a Pulpit,ca. 1470–75,Tempera on parchment,"8 1/4 x 5 5/8 in. (21 x 14.3cm)
Inside frame: 7 7/8 x 5 1/2 in. (20 x 14cm)",21.0,14.3,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3612.jpg
461457,1975.1.2465a,Cristoforo Cortese,Angel with Portative Organ,ca. 1401–7,Tempera and gold on parchment,"1975.1.2465a: angel with portative organ: 2 3/8 x 1 3/4 in. (6.1 x 4.4cm)
1975.1.2465a without border: 1 15/16 x 15/16 in. (4.9 x 2.4cm)",6.1,4.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-2465a.JPG
461545,1975.1.2468,Cristoforo Cortese,Saint Mark the Evangelist and Saint Sinibaldus Venerated by Members of a Lay Confraternity,ca. 1425–34,Tempera and gold on parchment,"11 7/16 x 8 5/16 in. (29 x 21.1cm)
Miniature with frame: 8 1/2 x 5 3/4 in. (21.6 x 14.6cm)",29.0,21.1,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3607.jpg
462005,1975.1.2465b,Cristoforo Cortese,Angel with Harp,ca. 1401–7,"Tempera and gold on parchment, the gold filigree decoration applied on brownish gray bole.","1975.1.2465b: angel with harp: 2 3/8 x 1 3/4 in. (6.1 x 4.5cm)
1975.1.2465b without border: 1 15/16 x 15/16 in. (4.9 x 2.4cm)",6.1,4.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-2465b.JPG
463180,08.40,Italian (Venetian) Painter,Altar Shrine with Four Saints,ca. 1450–75,Oil and gold leaf on wood panel,"Overall (a-cabinet with wings closed): 49 1/4 x 28 1/2 x 10 1/4 in. (125.1 x 72.4 x 26 cm)
Overall (with wings open): 49 1/4 x 56 3/4 x 10 1/4 in. (125.1 x 144.1 x 26 cm)
Left wing: 49 1/4 x 14 x 1 1/4 in. (125.1 x 35.6 x 3.2 cm)
right wing: 49 1/4 x 14 3/8 x 1 1/4 in. (125.1 x 36.5 x 3.2 cm)
Virgin and Child: 18 5/16 x 10 3/4 x 3 3/4 in. (46.5 x 27.3 x 9.5 cm)",125.0953,144.1453,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf08-40s2.jpg
463377,"10.12a, b",Master Morata,Altarpiece (retablo) with Scenes from the Passion,second half 15th century,Tempera and gold on wood,"Overall: 56 x 120 3/4 x 3 in., 178lb. (142.2 x 306.7 x 7.6 cm, 80740.3g)",142.24028,306.70563,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-14824-023.jpg
463527,11.150.40,,Mould for a Stamp,17th–18th century,Limestone,Overall: Diam. 5 13/16 x 2 13/16 in. (Diam. 14.8 x 7.2 cm),,,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf11-150-40s1.jpg
463542,11.50.1,Cosmè Tura (Cosimo di Domenico di Bonaventura),"Manuscript Illumination with the Assumption of the Virgin in an Initial A, from an Antiphonary",1450–60,"Tempera, ink, and gold on parchment","Overall: 17 5/16 x 12 1/8 in. (43.9 x 30.8 cm)
illumination: 7 9/16 x 6 5/8 in. (19.2 x 16.9 cm)
Mat size: 21 15/16 x 16 in. (55.7 x 40.6 cm)",43.9,30.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT5045.jpg
463543,11.50.2,Cosmè Tura (Cosimo di Domenico di Bonaventura),"Manuscript Illumination with All Saints in an Initial V, from an Antiphonary",1450–60,"Tempera, ink, and gold on parchment","Overall: 14 1/2 x 12 1/8 in. (36.8 x 30.8 cm)
Illumination: 7 3/8 x 6 5/16 in. (18.7 x 16 cm)
Mat Size: 22 x 16 in. (55.9 x 40.6 cm)",36.8,30.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT201106.jpg
463544,11.50.3,Cosmè Tura (Cosimo di Domenico di Bonaventura),"Manuscript Illumination with the Assumption of the Virgin in an Initial G, from a Gradual",1450–60,"Tempera, ink, and gold on parchment","Overall: 12 5/16 x 13 9/16 in. (31.2 x 34.5 cm)
Illumination: 7 1/16 x 6 5/8 in. (17.9 x 16.8 cm)
Mat size: 16 x 21 15/16 in. (40.6 x 55.7 cm)",31.2,34.5,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT201108.jpg
463545,11.50.4,Cosmè Tura (Cosimo di Domenico di Bonaventura),"Manuscript Illumination with the Presentation in the Temple in an Initial S, from a Gradual",1450–60,"Tempera, ink, and gold on parchment","Overall: 11 1/4 x 13 9/16 in. (28.5 x 34.4 cm)
Illumination: 7 1/16 x 6 1/2 in. (18 x 16.5 cm)
Mat size: 16 x 21 15/16 in. (40.6 x 55.7 cm)",28.5,34.4,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT201107.jpg
463551,12.103,,Altar Shrine with Madonna and Child with Donor,last quarter 15th century,Tempera and oil on wood,Overall: 26 3/4 x 15 3/4 in. (67.9 x 40 cm),67.9451,40.0051,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP164881.jpg
463602,12.56.1,Nerius,"Manuscript Illumination with Scenes of Easter in an Initial A, from an Antiphonary",ca. 1320,"Tempera, ink, and gold on parchment","Overall: 9 7/16 x 9 3/8 in. (23.9 x 23.8 cm)
Stave Ht.: 1 1/16 in. (2.7 cm)
between stave ht.: 1 1/8 in. (2.8 cm)
Mat size: 19 1/4 x 14 1/4 in. (48.9 x 36.2 cm)",23.9,23.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT201102.jpg
463603,12.56.2,Master of the Franciscan Breviary,"Manuscript Illumination with the Virgin and Child in an Initial S, from an Antiphonary",mid-15th century,"Tempera, ink, and gold on parchment","Overall: 6 15/16 x 6 1/4 in. (17.6 x 15.8 cm)
Illumination: 5 3/8 x 5 in. (13.6 x 12.7 cm)
Stave Ht.: 1 1/4 in. (3.2 cm)
between stave ht.: 1 5/16 in. (3.4 cm)
Mat: 19 3/16 x 14 3/16 in. (48.7 x 36.1 cm)",17.6,15.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT201105.jpg
463605,12.56.4,Girolamo dai Libri,"Manuscript Illumination with Singing Monks in an Initial D, from a Psalter",1501–2,"Tempera, ink, and gold on parchment","Overall: 9 1/16 x 7 in. (23 x 17.8 cm)
Illumination: 4 x 4 1/8 in. (10.2 x 10.5 cm)
Mat size: 19 1/4 x 14 1/4 in. (48.9 x 36.2 cm)",23.0,17.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf12-56-4s1.jpg
463893,16.32.288,,The Kiss of Judas,16th century,Oak,Overall: 10 5/16 x 6 1/4 x 2 9/16 in. (26.2 x 15.8 x 6.5 cm),26.1938,15.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP147191.jpg
464337,17.190.356,,Virgin and Child,16th century,Boxwood,H. 6 3/8 in.  (16.2 cm),16.2,,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/cdi17-190-356.jpg
464362,17.190.381,,The Three Maries,late 14th century,Oak,Overall: 8 1/8 x 3 3/8 in. (20.6 x 8.6 cm),20.6375,,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/cdi17-190-381s3.jpg
464365,17.190.385,,St. George and the Dragon,15th–16th century,Boxwood,Overall: 7 11/16 x 6 1/16 x 3 7/16in. (19.6 x 15.4 x 8.8cm),19.6,15.4,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf17-190-385s1.jpg
464440,"17.190.457a, b",,Half of a Prayer Bead with the Prayer of the Rosary,early 16th century,"Boxwood, silver",Diam. 1 3/16 × 1/4 in. (3 × 0.6 cm),,,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP371010.jpg
464441,"17.190.458a, b",,Half of a Prayer Bead with the Lamentation,early 16th century,"Boxwood, silver",Diam. 1 3/16 × 1/4 in. (3 × 0.6 cm),3.6,6.5,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP371012.jpg
464452,17.190.486,,Plaque with the Adoration of Trinity,15th century,Boxwood,Overall: 8 13/16 x 4 5/8 x 11/16 in. (22.4 x 11.7 x 1.8 cm),22.4,11.7,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf17-190-486s.jpg
465985,1976.316,,Pendant,15th century,Mother of pearl with modern silver and red velvet mount,Overall: 2 3/16 x 1 7/16 x 1/4 in. (5.6 x 3.6 x 0.6 cm),5.6,3.6,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf1976-316s1.jpg
466070,1981.322,,"Manuscript Leaf with the Crucifixion, from a Missal",ca. 1270–80,Tempera and gold on parchment,"Overall (folio): 8 3/4 x 5 7/8in. (22.2 x 14.9cm)
Mat: 19 1/4 x 14 3/16 in. (48.9 x 36.1 cm)",22.2,14.9,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf1981-322s1.jpg
466086,1982.175,,"Manuscript Illumination with the Annunciation in an Initial R, from a Gradual",ca. 1300,"Tempera, ink and gold on parchment","4 x 3 1/16in. (10.2 x 7.8cm)
Mat: 9 × 7 in. (22.9 × 17.8 cm)",10.2,7.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP343105.jpg
466106,1982.60.400,,Virgin and Child,late 16th century,"Jet, traces of gilding",Overall: 6 5/8 x 2 1/2 x 2 1/16 in. (16.9 x 6.4 x 5.3 cm),16.9,6.4,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf1982-60-400s1.jpg
466190,1991.232.1,,"Leaf from a Beatus Manuscript: the Lamb at the Foot of the Cross, Flanked by Two Angels; The Calling of Saint John with the Enthroned Christ flanked by Angels and a Man Holding a Book",ca. 1180,"Tempera, gold, and ink on parchment","Overall (folio): 17 1/2 x 11 13/16in. (44.4 x 30cm)
Mat: 22 x 16 in. (55.9 x 40.6 cm)",44.4,30.0,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20616-002.jpg
466192,1991.232.11,,Leaf from a Beatus Manuscript: the Sixth Angel Delivers the Four Angels that had been Bound at the River Euphrates; an Altar Appears in the Heavens as the Enthroned Christ Raises His Hand in Blessing,ca. 1180,"Tempera, gold, and ink on parchment","Overall (folio): 17 1/2 x 11 13/16 in. (44.4 x 30 cm)
Mat: 22 x 16 in. (55.9 x 40.6 cm)",44.4,30.0,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20630-001.jpg
466193,1991.232.12,,Leaf from a Beatus Manuscript: the Seventh Angel Proclaims the Reign of the Lord,ca. 1180,"Tempera, gold, and ink on parchment","Overall (folio): 17 1/2 x 11 13/16 in. (44.5 x 30 cm)
Mat: 22 x 16 in. (55.9 x 40.6 cm)",55.8801,40.6401,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20632-001.jpg
466195,1991.232.14,,Leaf from a Beatus Manuscript: Seven Angels Hold the Cups of the Seven Last Plagues; The Hymn of the Lamb,ca. 1180,"Tempera, gold, and ink on parchment","Overall (folio): 17 1/2 x 11 13/16 in. (44.5 x 30 cm)
Mat: 22 x 16 in. (55.9 x 40.6 cm)",44.5,30.0,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20634-001.jpg
466197,1991.232.2a-d,,Leaves from a Beatus Manuscript: Bifolium with part of the Genealogy of Christ and the Adoration of the Magi,ca. 1180,"Tempera, gold, and ink on parchment",Overall (folio): 17 1/2 x 11 13/16 in. (44.4 x 30 cm),44.4,30.0,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20617-005.jpg
466198,1991.232.3,,Leaf from a Beatus Manuscript: Christ in Majesty with Angels and  the Angel of God Directs Saint John to Write the Book of Revelation,ca. 1180,"Tempera, gold, and ink on parchment","Overall (folio): 17 1/2 x 11 13/16 in. (44.4 x 30 cm)
Mat: 22 x 16 in. (55.9 x 40.6 cm)",44.4,30.0,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20618-001.jpg
466199,1991.232.4,,Leaf from a Beatus Manuscript: the Angel of the Church of Sardis with Saint John,ca. 1180,"Tempera, gold, and ink on parchment","Overall (folio): 17 1/2 x 11 13/16 in. (44.4 x 30 cm)
Mat: 22 x 16 in. (55.9 x 40.6 cm)",44.4,30.0,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20623-001.jpg
466200,1991.232.5,,Leaf from a Beatus Manuscript: the Angel of the Church of Philadelphia with Saint John,ca. 1180,"Tempera, gold, and ink on parchment","Overall (folio): 17 1/2 x 11 13/16 in. (44.4 x 30 cm)
Mat: 22 x 16 in. (55.9 x 40.6 cm)",44.4,30.0,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20624-001.jpg
466201,1991.232.6,,Leaf from a Beatus Manuscript: the Opening of the Fifth Seal,ca. 1180,"Tempera, gold, and ink on parchment","Overall (folio): 17 1/2 x 11 13/16 in. (44.4 x 30 cm)
Mat: 22 x 16 in. (55.9 x 40.6 cm)",44.4,30.0,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20625-001.jpg
466203,1991.232.8,,"Leaf from a Beatus Manuscript: the First Angel Sounds the Trumpet; Fire, Hail-stones, and Blood are Cast Upon the Earth",ca. 1180,"Tempera, gold, and ink on parchment","Overall (folio): 17 1/2 x 11 13/16 in. (44.4 x 30 cm)
Mat: 22 x 16 in. (55.9 x 40.6 cm)",55.8801,40.6401,The Cloisters,https://images.metmuseum.org/CRDImages/cl/original/DP-20627-001.jpg
466277,1994.516,,Manuscript Leaf with Scenes from the Life of Saint Francis of Assisi,ca. 1320–42,Tempera and gold on parchment,8 5/8 x 6 5/8in. (21.9 x 16.8cm),21.9,16.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT3784.jpg
466330,21.168,Don Silvestro de' Gherarducci,"Manuscript Illumination with the Birth of the Virgin in an Initial G, from a Gradual",ca. 1375,"Tempera, ink, and gold on parchment","Overall: 11 1/2 x 11 3/4 in. (29.2 x 29.8 cm)
Mat Size: 22 x 16 in. (55.9 x 40.6 cm)",29.2,29.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT5270.jpg
466369,22.24.2,,"Manuscript Leaf with the Mocking and Flagellation of Christ, from a Royal Psalter",13th century,Tempera and gold on parchment,"Overall (folio): 11 1/4 x 8 1/8 in. (28.5 x 20.7 cm)
Illumination: 8 1/16 x 4 13/16 in. (20.5 x 12.3 cm)
Mat: 13 15/16 x 11 in. (35.4 x 28 cm)",28.5,20.7,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP-34701-001.jpg
466370,22.24.3,,"Manuscript Leaf with the Last Supper and the Washing of the Apostles’ Feet Leaf, from a Royal Psalter",ca. 1250–70,Tempera and gold on parchment,"Overall (folio): 9 1/8 x 6 5/8 in. (23.1 x 16.9 cm)
Illumination: 7 1/2 x 4 15/16 in. (19.1 x 12.5 cm)
Mat: 14 x 11 in. (35.5 x 27.9 cm)",23.1,16.9,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP-34702-001.jpg
466371,22.24.4,,"Manuscript Leaf with the Agony in the Garden and Betrayal of Christ, from a Royal Psalter",ca. 1270,Tempera and gold on parchment,"Overall: 9 1/4 x 6 1/2 in. (23.5 x 16.5 cm)
Illumination: 7 1/2 x 5 in. (19.1 x 12.7 cm)
Mat size: 14 x 11 in. (35.5 x 27.9 cm)",23.5,16.5,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP-34703-001.jpg
466622,25.204.1,,"Manuscript Leaf with the Annunciation, from a Psalter",mid-13th century,"Tempera, ink, gold, and silver on parchment","6 1/2 x 5 1/4 in. (16.5 x 13.3 cm)
Illumination: 5 7/16 x 4 3/16 in. (13.8 x 10.6 cm)
Mat: 12 × 10 in. (30.5 × 25.4 cm)",16.5,13.3,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf25-204-1s1at.jpg
466623,25.204.2,,"Manuscript Leaf with the Deposition, from a Psalter",mid-13th century,"Tempera, ink, gold, and silver on parchment","Overall (folio): 6 5/16 x 4 11/16 in. (16.1 x 11.9 cm)
Illumination: 5 11/16 x 4 1/8 in. (14.5 x 10.5 cm)
Mat: 12 x 10 in. (30.5 x 25.4 cm)",16.1,11.9,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf25-204-2s1at.jpg
466624,25.204.3,,"Manuscript Leaf with the Resurrection, from a Psalter",mid-13th century,"Tempera, ink, gold, and silver on parchment","Overall (folio): 6 3/8 x 5 3/8 in. (16.2 x 13.7 cm)
Illumination: 5 1/2 x 4 3/8 in. (14 x 11.1 cm)
Mat: 12 x 10 in. (30.5 x 25.4 cm)",16.2,13.7,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf25-204-3s1at.jpg
466631,26.159.1,Master of Bagnacavallo,"Manuscript Illumination with the Presentation of Christ in the Temple in an Initial S, from a Gradual",ca. 1278,Tempera and ink on parchment,"Overall: 7 5/16 x 5 7/8 in. (18.6 x 14.9 cm)
stave ht: 1 5/16 in. (3.3 cm)
stave interspace: 1 in. (2.6 cm)",18.6,14.9,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT201054a.jpg
466632,26.159.2,Master of Bagnacavallo,"Manuscript Illumination with the Beheading of Saint Paul in an Initial S, from a Gradual",ca. 1278,Tempera and ink on parchment,Overall: 4 5/8 x 4 5/8 in. (11.8 x 11.8 cm),11.8,11.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP164986.jpg
466677,27.248.1,Simon Bening,"Manuscript Leaf with Adoration of the Holy Name, from a Book of Hours",after 1530 (?),"Tempera, ink and shell gold on parchment","5 7/8 x 4 3/16 in. (15 x 10.6 cm)
Mat: 12 × 10 in. (30.5 × 25.4 cm)",15.0,10.6,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/temp272481.jpg
466685,27.248.2,,"Manuscript Leaf with the Annunciation, from a Book of Hours",ca. 1500–1525,"Tempera, ink and shell gold on parchment","Overall: 5 7/8 x 4 1/4 in. (15 x 10.8 cm)
Outer frame: 5 9/16 x 4 in. (14.2 x 10.2 cm)
Interior Frame: 4 1/4 x 2 13/16 in. (10.8 x 7.1 cm)
19 3/16 x 14 3/16 in. (48.8 x 36.1 cm)",15.0,10.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf27-248-2s1.jpg
466703,28.140,,"Manuscript Illumination with Crucifixion in an Initial T, from a Missal",ca. 1400,"Tempera, ink and gold on parchment","Overall: 3 7/16 x 3 9/16 in. (8.8 x 9 cm)
Study mat size: 8 15/16 x 7 1/16 in. (22.7 x 17.9 cm)",8.8,9.0,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf28-140s1.jpg
466727,28.225.23,,"Manuscript Leaf with Initial R, from a Gradual",second quarter 15th century,"Tempera, ink, and metal leaf on parchment","19 5/8 x 14 3/16in. (49.9 x 36.1cm)
Other (Stave Height): 1in. (2.5cm)
Mat: 28 × 22 in. (71.1 × 55.9 cm)",49.9,36.1,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/temp2822523r.jpg
467392,30.95.211,,Medallion,17th century (in the Byzantine style),Boxwood,Overall: 1 15/16 x 3/16 in. (5 x 0.4 cm),,,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf30-95-211s1.jpg
467412,31.134.1,Master of the Brussels Initials,"Manuscript Illumination with Saint Stephen in an Initial S, from an Antiphonary",ca. 1410–20,"Tempera, ink, and gold on parchment","Overall: 5 3/16 x 4 15/16 in. (13.1 x 12.6 cm)
Study mat: 11 15/16 x 9 15/16 in. (30.4 x 25.3 cm)",13.1,12.6,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP164992.jpg
467416,31.134.4,,"Manuscript Illumination with Saint Trudo (Trond) in an Initial O, from a Choir Book",15th century,"Tempera, ink, and gold on parchment","Overall: 4 x 3 7/8 in. (10.1 x 9.9 cm)
Study Mat size: 12 1/16 x 10 in. (30.6 x 25.4 cm)",10.1,9.9,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf31-134-4s1.jpg
467417,31.134.5,,"Manuscript Illumination with Saint Dominic Saving the Church of Saint John Lateran in an Initial A, from a Gradual",mid-15th century,"Tempera, ink, and gold on parchment","4 5/16 x 3 11/16 in. (10.9 x 9.3 cm)
Mat: 14 × 11 in. (35.6 × 27.9 cm)",10.9,9.3,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT201057.jpg
467418,31.134.6,,"Manuscript Illumination with Tobit, Tobias, and the Archangel Raphael in an Initial O, from an Antiphonary",mid-14th century,"Tempera, ink, and  gold on parchment","Overall: 7 1/16 x 6 5/16 in. (18 x 16 cm)
Study mat: 11 15/16 x 9 15/16 in. (30.4 x 25.3 cm)",18.0,16.0,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP164994.jpg
467421,31.134.8,Workshop of Pierre Remiet,Leaf from a Manuscript of Valerius Maximus,ca. 1380–90,"Tempera, ink, and gold on parchment","Overall: 15 3/16 x 11 3/4 in. (38.6 x 29.8 cm)
Study mat: 19 3/16 x 14 3/16 in. (48.8 x 36.1 cm)",38.6,29.8,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT5143.jpg
