objectID,accessionNumber,objectName,title,department,primaryImage,artistDisplayName,objectDate,medium,dimensions,measurements.Height,measurements.Width
10447,54.90.513,Painting,The Dog Killer,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-033.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/8 x 9 1/4 in. (15.6 x 23.5 cm),15.6,23.5
10448,54.90.495,Painting,Fighting a Fire,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-031.jpg,William P. Chappel,1870s,Oil on slate paper,6 x 9 1/8 in. (15.2 x 23.2 cm),15.2,23.2
10449,54.90.496,Painting,Firemen's Washing Day,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-025.jpg,William P. Chappel,1870s,Oil on slate paper,6 x 9 1/8 in. (15.2 x 23.2 cm),15.2,23.2
10450,54.90.492,Painting,Fly Market,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-027.jpg,William P. Chappel,1870s,Oil on slate paper,6 x 9 1/8 in. (15.2 x 23.2 cm),15.2,23.2
10451,54.90.507,Painting,The Garbage Cart,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-007.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/8 x 9 1/4 in. (15.6 x 23.5 cm),15.6,23.5
10452,54.90.497,Painting,Hot Corn Seller,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-021.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/8 x 9 3/16 in. (15.6 x 23.3 cm),15.6,23.3
10453,54.90.512,Painting,House Raising,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-035.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/8 x 9 1/4 in. (15.6 x 23.5 cm),15.6,23.5
10454,54.90.502,Painting,Infant Funeral Procession,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-015.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/16 x 9 3/16 in. (15.4 x 23.3 cm),15.4,23.3
10455,54.90.490,Painting,The Lamp Lighter,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-029.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/16 x 9 1/8 in. (15.4 x 23.2 cm),15.4,23.2
10456,54.90.509,Painting,Militia Drilling,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-037.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/8 x 9 1/4 in. (15.6 x 23.5 cm),15.6,23.5
10457,54.90.491,Painting,Old Ferry Stairs,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-017.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/16 x 9 1/8 in. (15.4 x 23.2 cm),15.4,23.2
10458,54.90.508,Painting,The Sewer,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-005.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/8 x 9 1/4 in. (15.6 x 23.5 cm),15.6,23.5
10459,54.90.506,Painting,Strawberry Pedlar,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-045.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/8 x 9 1/4 in. (15.6 x 23.5 cm),15.6,23.5
10460,54.90.499,Painting,Tea Party,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-049.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/8 x 9 5/16 in. (15.6 x 23.7 cm),15.6,23.7
10461,54.90.503,Painting,Tea Rusk and Brick House,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-041.jpg,William P. Chappel,1870s,Oil on slate paper,9 1/8 x 6 in. (23.2 x 15.2 cm),23.2,15.2
10462,54.90.504,Painting,Tea water pump,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-043.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/16 x 9 5/16 in. (15.4 x 23.7 cm),15.4,23.7
10463,54.90.510,Painting,The Baker's Wagon,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-039.jpg,William P. Chappel,1870s,Oil on slate paper,6 1/8 x 9 1/4 in. (15.6 x 23.5 cm),15.6,23.5
10464,67.187.123,Painting,At the Seaside,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT95.jpg,William Merritt Chase,ca. 1892,Oil on canvas,20 × 34 in. (50.8 × 86.4 cm),50.8,86.4
10465,06.969,Painting,Carmencita,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT226889.jpg,William Merritt Chase,1890,Oil on canvas,69 7/8 x 40 7/8 in. ( 177.5 x 103.8 cm),177.5,103.8
10466,1973.342,Painting,Edward Guthrie Kennedy,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP137144.jpg,William Merritt Chase,ca. 1895,Oil on canvas,22 x 17 7/8 in. (55.9 x 45.4 cm),55.9,45.4
10467,25.131,Painting,Fish,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap25.131.jpg,William Merritt Chase,by 1910,Oil on canvas,29 x 36 in. (73.7 x 91.4 cm),73.7,91.4
10468,13.90,Painting,For the Little One,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161212.jpg,William Merritt Chase,ca. 1896,Oil on canvas,40 x 35 1/4 in. (101.6 x 89.5 cm),101.6,89.5
10469,18.22.2,Painting,James Abbott McNeill Whistler,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT12058.jpg,William Merritt Chase,1885,Oil on canvas,74 1/8 x 36 1/4 in. (188.3 x 92.1 cm),188.3,92.1
10470,91.11,Painting,Lady in Black,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap91.11.jpg,William Merritt Chase,1888,Oil on canvas,74 1/4 x 36 5/16 in. (188.6 x 92.2 cm),188.6,92.2
10471,63.138.2,Painting,Alice Gerson in Prospect Park,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT1543.jpg,William Merritt Chase,1886,Oil on panel,13 3/4 x 19 5/8 in. (34.9 x 49.9 cm),34.9,49.8
10472,55.118,Painting,Bessie Potter,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap55.118.jpg,William Merritt Chase,ca. 1895,Oil on canvas,32 x 25 5/8 in. (81.3 x 65.1 cm),81.3,65.1
10473,1979.490.5,Painting,Pink Azalea—Chinese Vase,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT9509.jpg,William Merritt Chase,1880–90 (?),Oil on wood,23 1/2 x 16 9/16 in. (59.7 x 42.1 cm),59.7,42.1
10474,37.20.1,Painting,Roland,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap37.20.1.jpg,William Merritt Chase,ca. 1902,Oil on canvas,20 3/8 x 16 1/4 in. (51.8 x 41.3 cm),51.8,41.3
10475,06.1220,Painting,Seventeenth Century Lady,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161207.jpg,William Merritt Chase,ca. 1895,Oil on canvas,36 1/2 x 23 3/4in. (92.7 x 60.3cm),92.7,60.3
10476,08.139.2,Painting,Still Life: Fish,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP361299.jpg,William Merritt Chase,by 1908,Oil on canvas,40 1/8 x 45 1/16 in. (101.9 x 114.5 cm),101.9,114.5
10478,41.160.405,Painting,Houqua,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT220319.jpg,George Chinnery,ca. 1843,Oil on canvas,25 x 18 5/8 in. (63.5 x 46.3 cm),63.5,47.3
10480,02.23,Painting,The Aegean Sea,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap02.23.jpg,Frederic Edwin Church,ca. 1877,Oil on canvas,54 in. × 84 1/4 in. (137.2 × 214 cm),137.2,213.99542
10481,09.95,Painting,Heart of the Andes,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT78.jpg,Frederic Edwin Church,1859,Oil on canvas,66 1/8 x 120 3/16 in. (168 x 302.9cm),168.0,305.27686
10482,15.30.67,Painting,The Parthenon,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT1540.jpg,Frederic Edwin Church,1871,Oil on canvas,44 1/2 x 72 5/8 in. (113 x 184.5 cm),113.0,184.5
10483,37.82,"Painting, miniature",Dr. Samuel A. Bemis,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap37.82.jpg,Alvan Clark,ca. 1840,Watercolor on ivory,3 x 2 1/2 in. (7.6 x 6.4 cm),7.6,6.4
10484,38.146.3,"Painting, miniature",Portrait of a Lady,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161467.jpg,Alvan Clark,ca. 1835,Watercolor on ivory,Sight: 3 7/16 x 2 9/16 in. (8.7 x 6.5 cm),8.7313,6.5088
10485,50.187.45,"Painting, miniature",Mrs. Alvan Clark (Maria Pease),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap50.187.45.jpg,Alvan Clark,1835–40,Watercolor on ivory,2 1/4 x 1 13/16 in. (5.7 x 4.6 cm),5.7,4.6
10486,38.146.15,"Painting, miniature",Mrs. Henry Pratt (Rebecca Claypoole),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap38.146.15.jpg,,,Watercolor and gouache on vellum,Sight: 1 5/8 x 1 1/4 in. (4.1 x 3.2 cm),4.1275,3.175
10491,54.90.8,Painting,Bay and Harbor of New York from Bedlow's Island,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ADA3628.jpg,Edmund C. Coates,1850–60,Oil on canvas,18 x 24 in. (45.7 x 61 cm),45.7,61.0
10492,54.90.165,Painting,Bay and Harbor of New York from Bedlow's Island,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap54.90.165.jpg,Edmund C. Coates,1864 or 1866,Oil on canvas,23 1/2 x 33 3/4 in. (59.7 x 85.7 cm),59.7,85.7
10494,1977.182.7,Drawing,"The Fountain, No. 1: The Wounded Indian Slaking His Death Thirst",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-16352-001.jpg,Thomas Cole,1843,Graphite and white gouache on green wove paper,7 x 9 3/4 in. (17.8 x 24.8 cm),17.8,24.765
10496,15.30.63,Painting,The Mountain Ford,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT216681.jpg,Thomas Cole,1846,Oil on canvas,28 1/4 x 40 1/16 in. (71.8 x 101.8 cm),71.8,101.8
10497,08.228,Painting,"View from Mount Holyoke, Northampton, Massachusetts, after a Thunderstorm—The Oxbow",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-12550-001.jpg,Thomas Cole,1836,Oil on canvas,51 1/2 x 76 in. (130.8 x 193 cm),130.8,193.0
10499,04.29.2,Painting,The Titan's Goblet,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-12799-001.jpg,Thomas Cole,1833,Oil on canvas,19 3/8 x 16 1/8 in. (49.2 x 41 cm),49.2,41.0
10500,03.27,Painting,A View near Tivoli (Morning),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT208249.jpg,Thomas Cole,1832,Oil on canvas,14 3/4 x 23 1/8in. (37.5 x 58.7cm),37.5,58.7
10501,95.13.3,Painting,View on the Catskill—Early Autumn,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2639.jpg,Thomas Cole,1836–37,Oil on canvas,39 x 63 in. (99.1 x 160cm),99.1,160.0
10503,65.19,Painting,Alexander Stewart Wetherill,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap65.19.jpg,Alfred Q. Collins,ca. 1890–1900,Oil on canvas,59 3/4 x 37 3/4 in. (151.8 x 95.9 cm),151.8,95.9
10504,05.34,Painting,Mrs. Alfred Q. Collins,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap05.34.jpg,Alfred Q. Collins,1885–1903,Oil on canvas,27 x 22 in. (68.6 x 55.9 cm),68.6,55.9
10505,1978.502,Painting,Egyptian Revival Triptych,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1978.502.jpg,Sarah Freeman Clarke,1874 or after,"Oil on canvas, ebony stained pine, gold leaf, velvet",31 3/8 x 40 in. (79.7 x 55.2 cm),79.7,101.6
10507,62.202,Painting,"Finish—First International Race for America's Cup, August 8, 1870",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap62.202.jpg,Samuel Colman,1870,Oil on canvas,30 3/16 x 60 1/8 in. (76.7 x 152.7 cm),76.7,152.7
10508,68.19,Painting,"The Hill of the Alhambra, Granada",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP226882.jpg,Samuel Colman,1865,Oil on canvas,47 1/2 x 72 1/2 in. (120.7 x 184.2 cm),120.7,184.2
10509,93.21,Painting,"Spanish Peaks, Southern Colorado, Late Afternoon",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap93.21.jpg,Samuel Colman,1887,Oil on canvas,"31 1/8 x 72 1/4in. (79.1 x 183.5cm)
Framed: 40 1/16 x 81 1/8 x 4 5/16 in. (101.8 x 206 x 11 cm)",79.1,183.5
10516,31.29.1,Painting,James Merrill Cook,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap31.29.1.jpg,Nelson Cook,1840,Oil on canvas,48 1/8 x 24 1/2 in. (122.2 x 62.2 cm),122.2,62.2
10517,31.29.2,Painting,Mrs. James Merrill Cook,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap31.29.2.jpg,Nelson Cook,1840,Oil on canvas,48 1/8 x 24 1/2 in. (122.2 x 62.2 cm),122.2,62.2
10521,54.90.89,Painting,New York from the Harbor Showing the Battery and Castle Garden,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap54.90.89.jpg,Alfred Copestick,1858,Oil on canvas,13 7/8 x 21 in. (35.2 x 53.3 cm),35.2,53.3
10522,49.12,Painting,Daniel Crommelin Verplanck,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT58.jpg,John Singleton Copley,1771,Oil on canvas,49 1/2 x 40 in. (125.7 x 101.6 cm),125.7,101.6
10524,49.13,Painting,Gulian Verplanck,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2032.jpg,John Singleton Copley,1771,Oil on canvas,"36 x 28 in. (91.4 x 71.1 cm)
Framed: 43 1/2 x 35 3/16 x 2 5/8 in. (110.5 x 89.3 x 6.7 cm)",91.4,71.1
10525,39.174,"Painting, miniature",Jeremiah Lee,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP221516.jpg,John Singleton Copley,ca. 1769,Watercolor on ivory,1 1/2 x 1 1/4 in. (3.8 x 3.2 cm),3.8,3.2
10526,23.143,Painting,Joseph Sherburne,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT214418.jpg,John Singleton Copley,ca. 1767–70,Oil on canvas,50 x 40 in. (127 x 101.6 cm),127.0,101.6
10527,43.86.4,Painting,Midshipman Augustus Brine,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT11882.jpg,John Singleton Copley,1782,Oil on canvas,50 x 40 in. (127 x 101.6 cm),127.0,101.6
10530,15.128,Painting,Mrs. Jerathmael Bowers,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2033.jpg,John Singleton Copley,ca. 1763,Oil on canvas,49 7/8 x 39 3/4 in. (126.7 x 101 cm),126.7,101.0
10531,31.109,Painting,Mrs. John Winthrop,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2031.jpg,John Singleton Copley,1773,Oil on canvas,35 1/2 x 28 3/4 in. (90.2 x 73 cm),90.2,73.0
10533,24.79,Painting,Mrs. Sylvanus Bourne,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap24.79.jpg,John Singleton Copley,1766,Oil on canvas,50 1/4 x 40 in. (127.6 x 101.6 cm),127.6,101.6
10534,59.198,Painting,The Return of Neptune,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT201337.jpg,John Singleton Copley,ca. 1754,Oil on canvas,27 1/2 x 44 1/2 in. (69.9 x 113 cm),69.9,113.0
10535,2014.440,Painting,Richard Dana,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP701340.jpg,John Singleton Copley,ca. 1770,Oil on canvas,40 x 50 in. (101.6 x 127 cm),101.6,127.0003
10537,39.173,Painting,Samuel Verplanck,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT207885.jpg,John Singleton Copley,1771,Oil on canvas,"30 x 25 in. (76.2 x 63.5 cm)
Framed: 39 3/16 x 34 1/2 x 2 3/4 in. (99.5 x 87.7 x 7 cm)",76.2,63.5
10554,42.71.1,Painting,Watson and the Shark,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP140862.jpg,John Singleton Copley,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),63.2,76.5
10557,08.130,Painting,Augustus Saint-Gaudens,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2583.jpg,Kenyon Cox,"1887, replica 1908",Oil on canvas,33 1/2 x 47 1/8 in. (85.1 x 119.7 cm),85.1,119.7
10559,12.40,Painting,The Harp Player (A Solo),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap12.40.jpg,Kenyon Cox,1888,Oil on canvas,30 x 17 7/8 in. (76.2 x 45.4 cm),76.2,45.4
10560,64.221,Painting,Landscape,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap64.221.jpg,Kenyon Cox,1883,Oil on canvas,16 x 30 in. (40.6 x 76.2 cm),40.6,76.2
10572,1984.231,Watercolor,"The Ohio River near Wheeling, West Virginia",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/APS1663.jpg,Lefevre James Cranstone,1859–60,Watercolor and gouache on off-white wove paper,12 x 18 in. (30.5 x 45.7 cm),30.4801,45.7
10577,1987.196.2,Drawing,"American Falls, Niagara",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1987.196.2.jpg,Jasper Francis Cropsey,ca. 1855,Graphite and white gouache on dark buff-colored wove paper,9 13/16 x 8 15/16 in. (24.9 x 22.7 cm),24.9,22.7013
10578,61.262,Painting,"Autumn Landscape, Sugar Loaf Mountain, Orange County, New York",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap61.262.jpg,Jasper Francis Cropsey,ca. 1870–75,Oil on canvas,28 1/2 x 35 1/2 in. (72.4 x 90.2 cm),72.4,90.2
10579,1970.9.4,Watercolor,Castel San Elmo (from Cropsey Album),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1970.9.4.jpg,Jasper Francis Cropsey,1848,"Graphite, white gouache, and watercolor on dark buff-colored wove paper",6 7/8 x 9 9/16 in. (17.5 x 24.3 cm),17.4625,24.3
10582,1970.9.18,Drawing,Jedburgh Abbey (from  Cropsey Album),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1970.9.18.jpg,Jasper Francis Cropsey,1847,"Graphite and white gouache on blue wove paper, mounted on off-white wove paper",8 1/2 x 6 1/8 in. (21.6 x 15.6 cm),21.6,15.5575
10583,1970.9.1,Drawing,Landscape with Tree and a Village in the Distance (from Cropsey Album),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1970.9.1.jpg,Jasper Francis Cropsey,1847,"Pen and iron-gall ink, white gouache, and graphite on heavy, light brown wove paper",4 1/16 x 3 in. (10.3 x 7.6 cm),10.3,7.62
10584,25.110.22,Painting,"Pompton Plains, New Jersey",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT214222.jpg,Jasper Francis Cropsey,1867,Oil on canvas,20 1/8 x 32 1/4 in. (51.1 x 81.9 cm),51.1,81.9
10585,1970.9.26 recto,Drawing,"Torre dei Schiavi, The Roman Campagna (from Cropsey Album)",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1970.9.26 recto.jpg,Jasper Francis Cropsey,1853,"Graphite, white gouache, and brown and gray ink washes on dark buff wove paper",4 1/8 x 5 11/16 in. (10.5 x 14.4 cm),10.5,14.4463
10586,66.113,Painting,The Valley of Wyoming,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT4598.jpg,Jasper Francis Cropsey,1865,Oil on canvas,48 1/2 x 84 in. (123.2 x 213.4 cm),123.2,213.4
10587,77.3.2,Painting,"View near Sherburne, Chenango County, New York",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap77.3.2.jpg,Jasper Francis Cropsey,1853,Oil on canvas,33 1/8 x 48 3/8 in. (84.1 x 122.9 cm),84.1,122.9
10589,25.110.63,Painting,"Wyoming Valley, Pennsylvania",The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap25.110.63.jpg,Jasper Francis Cropsey,1864,Oil on canvas,15 x 24 in. (38.1 x 61 cm),38.1,61.0
10590,1974.263,Painting,Skating on the Wissahickon,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1974.263.jpg,Johan Mengels Culverhouse,1875,Oil on canvas,24 x 37 1/2 in. (61 x 95.3 cm),61.0,95.3
10591,65.180,"Painting, miniature",Benson John Lossing,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap65.180.jpg,Thomas Seir Cummings,ca. 1835,Watercolor on ivory,3 27/32 x 2 23/32 in. (9.8 x 6.9 cm),9.8,6.9
10592,27.134,"Painting, miniature",The Bracelet,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP218198.jpg,Thomas Seir Cummings,1835,Watercolor on ivory,6 13/16 x 5 3/8 in. (17.3 x 13.7 cm),17.3,13.7
10593,23.80.83,"Painting, miniature",Mrs. Thomas Streatfield Clarkson (Elizabeth Van Horne),The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap23.80.83.jpg,Thomas Seir Cummings,ca. 1844,Watercolor on ivory,3 7/8 x 3 in. (9.8 x 7.6 cm),9.8,7.62
10596,27.216,"Painting, miniature",Gustavus Adolphus Rollins,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap27.216.jpg,Thomas Seir Cummings,ca. 1835,Watercolor on ivory,Sight: 2 7/8 x 2 3/8 in. (7.3 x 6 cm),7.3025,6.0325
10597,23.80.84,"Painting, miniature",Levinus Clarkson,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap23.80.84.jpg,Thomas Seir Cummings,1845,Watercolor on ivory,Sight: 2 3/8 x 2 in. (6 x 5.1 cm),6.0325,5.08
